,default_wgt_sum,default_count,current_count
swai,0.0,1.0,129314.0
swam,0.0,2.0,129313.0
swap,0.0,1.0,129314.0
swat,0.0,1.0,129314.0
swee,0.0,1.0,129314.0
sweg,0.0,1.0,129314.0
swic,0.0,1.0,129314.0
swif,1.0,1.0,129314.0
swii,0.0,1.0,129314.0
swim,0.0,5.0,129310.0
swin,0.75,6.0,129309.0
swis,1.0,2.0,129313.0
swit,1.0,14.0,129301.0
swor,0.0,1.0,129314.0
sy a,0.0,1.0,129314.0
sy b,0.0,1.0,129314.0
sy d,0.0,2.0,129313.0
sy j,0.0,1.0,129314.0
sy s,0.0,2.0,129313.0
sy t,0.0,2.0,129313.0
syas,0.0,1.0,129314.0
syat,0.0,1.0,129314.0
syca,0.0,1.0,129314.0
sych,3.23,180.0,129135.0
syet,0.0,1.0,129314.0
syli,0.58,2.0,129313.0
sylu,0.0,2.0,129313.0
sylv,0.0,2.0,129313.0
synd,0.0,1.0,129314.0
synt,0.0,1.0,129314.0
syop,0.0,1.0,129314.0
syru,0.0,1.0,129314.0
sys ,0.0,15.0,129300.0
sys$,0.0,4.0,129311.0
sysa,0.0,3.0,129312.0
sysc,0.0,1.0,129314.0
sysr,0.0,1.0,129314.0
syst,31.95,1407.0,127908.0
syt$,0.0,2.0,129313.0
syte,0.0,2.0,129313.0
syup,0.0,1.0,129314.0
t   ,1.75,65.0,129250.0
t  a,1.0,19.0,129296.0
t  b,0.0,11.0,129304.0
t  c,2.75,50.0,129265.0
t  d,0.0,9.0,129306.0
t  e,1.23,7.0,129308.0
t  f,0.0,8.0,129307.0
t  g,1.0,8.0,129307.0
t  h,0.0,5.0,129310.0
t  i,0.0,13.0,129302.0
t  j,0.0,1.0,129314.0
t  l,0.0,3.0,129312.0
t  m,1.0,24.0,129291.0
t  n,0.0,3.0,129312.0
t  o,0.0,15.0,129300.0
t  p,0.75,21.0,129294.0
t  q,0.0,1.0,129314.0
t  r,0.0,6.0,129309.0
t  s,1.0,29.0,129286.0
t  t,0.0,13.0,129302.0
t  u,0.0,1.0,129314.0
t  w,0.0,5.0,129310.0
t  y,0.0,1.0,129314.0
t 1 ,0.0,2.0,129313.0
t 1$,0.0,20.0,129295.0
t 11,0.0,1.0,129314.0
t 15,0.0,1.0,129314.0
t 2 ,0.0,3.0,129312.0
t 2$,5.73,65.0,129250.0
t 3 ,0.0,1.0,129314.0
t 3$,1.0,37.0,129278.0
t 30,0.0,1.0,129314.0
t 32,0.0,1.0,129314.0
t 4$,0.0,10.0,129305.0
t 5$,0.0,8.0,129307.0
t 50,0.0,1.0,129314.0
t 7$,0.0,1.0,129314.0
t 77,0.0,1.0,129314.0
t 8 ,0.0,1.0,129314.0
t a ,0.0,1.0,129314.0
t a$,0.0,3.0,129312.0
t ab,0.0,1.0,129314.0
t ac,8.81,173.0,129142.0
t ad,8.120000000000001,265.0,129050.0
t ae,0.0,2.0,129313.0
t af,0.0,8.0,129307.0
t ag,3.48,44.0,129271.0
t ai,0.0,20.0,129295.0
t al,0.0,4.0,129311.0
t am,0.0,4.0,129311.0
t an,14.940000000000001,568.0,128747.0
t ap,0.0,16.0,129299.0
t ar,0.0,35.0,129280.0
t as,12.540000000000001,304.0,129011.0
t at,7.25,190.0,129125.0
t au,3.5,41.0,129274.0
t av,0.0,1.0,129314.0
t b$,0.0,1.0,129314.0
t ba,0.0,35.0,129280.0
t be,0.0,9.0,129306.0
t bg,0.0,1.0,129314.0
t bi,0.0,10.0,129305.0
t bl,0.0,1.0,129314.0
t bo,1.0,10.0,129305.0
t br,2.56,77.0,129238.0
t bs,0.0,1.0,129314.0
t bu,3.23,82.0,129233.0
t ca,7.5,182.0,129133.0
t cb,0.0,1.0,129314.0
t cd,0.0,1.0,129314.0
t ce,1.75,48.0,129267.0
t cf,0.0,5.0,129310.0
t ch,2.0,81.0,129234.0
t ci,0.0,13.0,129302.0
t cl,6.98,179.0,129136.0
t cn,0.0,5.0,129310.0
t co,25.01,764.0,128551.0
t cp,0.0,6.0,129309.0
t cr,2.0,29.0,129286.0
t cs,1.0,7.0,129308.0
t ct,0.0,1.0,129314.0
t cu,2.5,48.0,129267.0
t cv,0.0,1.0,129314.0
t cw,0.0,1.0,129314.0
t cy,0.0,1.0,129314.0
t d$,0.0,2.0,129313.0
t da,2.75,19.0,129296.0
t db,0.0,2.0,129313.0
t de,10.940000000000001,271.0,129044.0
t di,17.58,478.0,128837.0
t dm,0.0,1.0,129314.0
t do,0.0,18.0,129297.0
t dp,0.0,1.0,129314.0
t dr,4.640000000000001,96.0,129219.0
t ds,0.0,1.0,129314.0
t du,0.23,2.0,129313.0
t dv,0.0,1.0,129314.0
t dy,0.0,1.0,129314.0
t e5,0.0,4.0,129311.0
t e6,0.0,3.0,129312.0
t e7,0.0,4.0,129311.0
t e8,0.0,6.0,129309.0
t e9,0.0,1.0,129314.0
t ed,0.23,22.0,129293.0
t ee,0.0,1.0,129314.0
t eh,0.0,1.0,129314.0
t el,1.0,30.0,129285.0
t em,0.0,13.0,129302.0
t en,8.73,396.0,128919.0
t eq,0.75,5.0,129310.0
t es,0.0,9.0,129306.0
t ev,0.0,5.0,129310.0
t ex,14.64,452.0,128863.0
t f ,0.0,1.0,129314.0
t f$,0.0,1.0,129314.0
t fa,2.0,25.0,129290.0
t fb,0.0,2.0,129313.0
t fc,0.0,1.0,129314.0
t fe,0.0,4.0,129311.0
t fi,4.25,97.0,129218.0
t fl,0.75,12.0,129303.0
t fo,1.0,62.0,129253.0
t fr,1.0,12.0,129303.0
t ft,0.0,1.0,129314.0
t fu,0.0,10.0,129305.0
t ga,0.0,7.0,129308.0
t ge,4.06,69.0,129246.0
t gl,0.0,6.0,129309.0
t gm,0.0,3.0,129312.0
t go,1.0,6.0,129309.0
t gr,0.23,22.0,129293.0
t gs,0.0,5.0,129310.0
t gu,0.0,2.0,129313.0
t ha,0.0,7.0,129308.0
t he,3.0,59.0,129256.0
t hh,0.0,1.0,129314.0
t ho,0.0,25.0,129290.0
t hr,1.0,12.0,129303.0
t ht,0.0,1.0,129314.0
t hu,0.0,10.0,129305.0
t hy,0.0,1.0,129314.0
t i ,0.0,2.0,129313.0
t i$,0.58,43.0,129272.0
t id,0.0,2.0,129313.0
t ii,7.210000000000001,292.0,129023.0
t im,0.0,3.0,129312.0
t in,1.23,128.0,129187.0
t io,0.0,1.0,129314.0
t ip,0.0,1.0,129314.0
t is,0.0,5.0,129310.0
t it,0.0,13.0,129302.0
t iv,0.0,19.0,129296.0
t ja,0.0,3.0,129312.0
t jo,1.0,5.0,129310.0
t jr,0.0,2.0,129313.0
t ju,0.58,12.0,129303.0
t ki,0.0,2.0,129313.0
t kn,1.0,2.0,129313.0
t l2,0.0,1.0,129314.0
t la,2.41,19.0,129296.0
t le,4.16,178.0,129137.0
t li,0.75,40.0,129275.0
t ll,0.0,2.0,129313.0
t lo,0.0,20.0,129295.0
t lr,0.0,1.0,129314.0
t lv,0.0,1.0,129314.0
t m$,0.0,1.0,129314.0
t ma,149.42000000000004,4360.0,124955.0
t me,4.25,163.0,129152.0
t mg,3.56,130.0,129185.0
t mh,0.0,1.0,129314.0
t mi,0.23,14.0,129301.0
t mm,0.0,1.0,129314.0
t mn,0.0,3.0,129312.0
t mo,3.0,7.0,129308.0
t mt,0.0,3.0,129312.0
t mu,0.75,4.0,129311.0
t na,0.0,7.0,129308.0
t nc,0.0,3.0,129312.0
t ne,0.0,11.0,129304.0
t nf,0.0,1.0,129314.0
t nh,0.0,1.0,129314.0
t ni,0.0,1.0,129314.0
t no,0.0,2.0,129313.0
t nu,1.0,30.0,129285.0
t o4,0.0,1.0,129314.0
t of,15.16,406.0,128909.0
t ol,1.0,1.0,129314.0
t on,0.0,2.0,129313.0
t oo,0.0,1.0,129314.0
t op,20.0,483.0,128832.0
t or,0.0,7.0,129308.0
t ou,0.0,2.0,129313.0
t ov,0.0,1.0,129314.0
t ow,0.0,20.0,129295.0
t p$,0.0,1.0,129314.0
t pa,1.98,56.0,129259.0
t pc,0.0,3.0,129312.0
t pe,0.75,13.0,129302.0
t pf,0.0,1.0,129314.0
t ph,1.23,52.0,129263.0
t pi,0.0,2.0,129313.0
t pl,2.25,56.0,129259.0
t pm,0.0,3.0,129312.0
t po,0.0,14.0,129301.0
t pr,19.96,679.0,128636.0
t ps,0.0,5.0,129310.0
t pt,0.0,1.0,129314.0
t pu,1.0,19.0,129296.0
t qa,0.0,5.0,129310.0
t qu,1.23,7.0,129308.0
t ra,0.75,8.0,129307.0
t rd,0.0,1.0,129314.0
t re,12.23,409.0,128906.0
t ri,0.75,19.0,129296.0
t rn,0.0,4.0,129311.0
t ro,0.0,8.0,129307.0
t rs,0.0,1.0,129314.0
t rt,0.0,1.0,129314.0
t ru,0.0,4.0,129311.0
t rv,0.0,1.0,129314.0
t s ,0.0,1.0,129314.0
t sa,8.64,195.0,129120.0
t sc,0.23,31.0,129284.0
t se,16.46,558.0,128757.0
t sf,0.0,1.0,129314.0
t sg,0.0,3.0,129312.0
t sh,0.0,24.0,129291.0
t si,1.0,10.0,129305.0
t sl,0.0,2.0,129313.0
t sm,0.23,3.0,129312.0
t so,2.0,27.0,129288.0
t sp,21.16,790.0,128525.0
t sr,0.58,36.0,129279.0
t ss,0.0,1.0,129314.0
t st,9.48,199.0,129116.0
t su,24.23,571.0,128744.0
t sv,0.75,11.0,129304.0
t sy,0.0,56.0,129259.0
t ta,0.0,2.0,129313.0
t te,21.64,477.0,128838.0
t th,0.0,4.0,129311.0
t ti,0.0,13.0,129302.0
t tn,0.0,1.0,129314.0
t to,3.75,90.0,129225.0
t tr,3.23,88.0,129227.0
t tu,1.0,2.0,129313.0
t un,0.0,15.0,129300.0
t up,2.0,17.0,129298.0
t us,0.0,4.0,129311.0
t ut,0.0,3.0,129312.0
t uw,0.0,1.0,129314.0
t v$,0.0,6.0,129309.0
t va,0.0,1.0,129314.0
t ve,0.0,4.0,129311.0
t vi,3.06,83.0,129232.0
t vo,0.0,5.0,129310.0
t vp,0.0,18.0,129297.0
t vr,0.0,1.0,129314.0
t vt,0.0,1.0,129314.0
t wa,0.0,16.0,129299.0
t wb,0.0,1.0,129314.0
t we,1.0,11.0,129304.0
t wh,0.0,1.0,129314.0
t wi,0.98,3.0,129312.0
t wk,0.0,1.0,129314.0
t wo,1.0,25.0,129290.0
t wr,0.0,13.0,129302.0
t wv,0.0,1.0,129314.0
t ye,0.0,1.0,129314.0
t yo,0.0,1.0,129314.0
t ze,0.0,1.0,129314.0
t1 e,0.0,1.0,129314.0
t1a$,0.0,1.0,129314.0
t2 h,0.0,1.0,129314.0
t2 s,0.0,1.0,129314.0
t3 t,0.0,1.0,129314.0
t4 c,0.0,1.0,129314.0
t53r,0.0,1.0,129314.0
ta  ,0.0,5.0,129310.0
ta a,3.21,110.0,129205.0
ta b,1.0,4.0,129311.0
ta c,1.39,42.0,129273.0
ta d,0.0,4.0,129311.0
ta e,2.75,57.0,129258.0
ta f,0.0,1.0,129314.0
ta g,0.0,2.0,129313.0
ta i,0.0,10.0,129305.0
ta l,1.0,6.0,129309.0
ta m,1.75,30.0,129285.0
ta o,0.0,2.0,129313.0
ta p,1.0,22.0,129293.0
ta q,0.0,4.0,129311.0
ta r,0.0,4.0,129311.0
ta s,0.0,35.0,129280.0
ta t,1.0,11.0,129304.0
ta w,0.0,7.0,129308.0
taba,4.5,128.0,129187.0
tabb,1.0,1.0,129314.0
tabi,0.0,4.0,129311.0
tabl,5.08,79.0,129236.0
tabn,1.0,2.0,129313.0
tabo,1.0,5.0,129310.0
tac ,0.0,1.0,129314.0
tacc,0.0,1.0,129314.0
tace,0.0,5.0,129310.0
tach,0.0,4.0,129311.0
tack,0.0,6.0,129309.0
tact,1.5,35.0,129280.0
tadd,0.0,1.0,129314.0
tade,0.0,1.0,129314.0
tadm,0.0,2.0,129313.0
taf ,0.0,1.0,129314.0
taff,32.17,751.0,128564.0
tafi,0.0,1.0,129314.0
tag ,0.0,2.0,129313.0
taga,0.0,2.0,129313.0
tage,1.58,27.0,129288.0
tah$,0.0,2.0,129313.0
tai ,0.0,1.0,129314.0
taic,0.0,1.0,129314.0
taid,1.0,3.0,129312.0
tail,9.0,251.0,129064.0
taim,0.0,1.0,129314.0
tain,12.46,303.0,129012.0
taio,0.0,1.0,129314.0
tak$,0.0,1.0,129314.0
take,3.91,49.0,129266.0
taki,0.0,2.0,129313.0
tal ,30.150000000000002,816.0,128499.0
tal$,3.75,31.0,129284.0
tala,0.0,4.0,129311.0
tale,1.75,41.0,129274.0
talh,0.0,1.0,129314.0
tali,1.0,43.0,129272.0
talk,0.0,2.0,129313.0
tall,8.98,199.0,129116.0
talm,0.0,2.0,129313.0
talo,0.0,6.0,129309.0
tals,0.75,4.0,129311.0
talt,0.0,1.0,129314.0
tam ,0.0,1.0,129314.0
tam$,0.0,4.0,129311.0
tama,0.0,2.0,129313.0
tami,0.0,2.0,129313.0
tamp,1.0,4.0,129311.0
tams,0.0,1.0,129314.0
tan ,0.0,5.0,129310.0
tan$,1.5,8.0,129307.0
tana,2.0,16.0,129299.0
tanc,6.48,107.0,129208.0
tand,1.23,14.0,129301.0
tane,1.0,13.0,129302.0
tanf,0.0,1.0,129314.0
tang,0.0,3.0,129312.0
tani,0.75,4.0,129311.0
tank,1.5,21.0,129294.0
tann,0.0,1.0,129314.0
tans,0.0,1.0,129314.0
tant,256.2099999999999,7040.0,122275.0
tany,0.0,2.0,129313.0
taor,0.0,2.0,129313.0
tape,0.0,7.0,129308.0
tapp,0.0,1.0,129314.0
taqu,0.0,1.0,129314.0
tar ,0.0,5.0,129310.0
tar$,0.0,3.0,129312.0
tara,1.0,2.0,129313.0
tarb,0.0,1.0,129314.0
targ,0.0,2.0,129313.0
tari,1.75,8.0,129307.0
tars,0.0,2.0,129313.0
tart,1.9100000000000001,16.0,129299.0
tary,20.45,719.0,128596.0
tas ,0.0,2.0,129313.0
tas$,0.0,1.0,129314.0
task,1.0,6.0,129309.0
tass,0.0,2.0,129313.0
tast,0.0,4.0,129311.0
tat ,0.0,1.0,129314.0
tat$,0.0,3.0,129312.0
tate,10.580000000000002,174.0,129141.0
tati,48.90999999999998,1360.0,127955.0
tatn,0.0,3.0,129312.0
tato,3.0,43.0,129272.0
tatr,0.0,1.0,129314.0
tats,0.0,2.0,129313.0
tatt,0.0,1.0,129314.0
tatu,0.0,1.0,129314.0
tatv,0.0,2.0,129313.0
taty,0.0,1.0,129314.0
taur,1.75,55.0,129260.0
tava,0.0,1.0,129314.0
tave,0.0,1.0,129314.0
tavi,0.0,1.0,129314.0
tavp,0.0,2.0,129313.0
tax ,6.75,252.0,129063.0
tax$,0.0,9.0,129306.0
taxa,0.0,1.0,129314.0
taxc,0.0,1.0,129314.0
taxe,0.0,3.0,129312.0
taxi,0.0,6.0,129309.0
taxp,0.0,3.0,129312.0
tay ,1.0,2.0,129313.0
tb o,0.0,1.0,129314.0
tb t,0.0,1.0,129314.0
tbac,0.0,1.0,129314.0
tbal,0.75,29.0,129286.0
tbas,0.0,1.0,129314.0
tbay,0.0,1.0,129314.0
tbc ,0.0,1.0,129314.0
tbil,0.0,1.0,129314.0
tboa,0.0,1.0,129314.0
tboo,0.0,1.0,129314.0
tbos,0.0,1.0,129314.0
tbou,1.0,6.0,129309.0
tbun,0.0,1.0,129314.0
tbus,0.0,2.0,129313.0
tc a,0.0,1.0,129314.0
tc c,0.0,1.0,129314.0
tc d,0.0,2.0,129313.0
tc h,0.0,1.0,129314.0
tc i,0.75,5.0,129310.0
tc t,0.75,3.0,129312.0
tcal,0.0,1.0,129314.0
tcan,0.0,2.0,129313.0
tcar,0.0,1.0,129314.0
tcat,0.0,1.0,129314.0
tcc ,0.0,1.0,129314.0
tccl,1.0,1.0,129314.0
tceq,0.0,1.0,129314.0
tcer,0.0,1.0,129314.0
tch ,0.0,45.0,129270.0
tch$,0.0,18.0,129297.0
tcha,0.0,1.0,129314.0
tchb,1.0,3.0,129312.0
tche,15.64,317.0,128998.0
tchi,0.0,2.0,129313.0
tchk,0.0,1.0,129314.0
tchm,0.0,5.0,129310.0
tchn,0.0,3.0,129312.0
tchp,0.0,1.0,129314.0
tchr,0.0,1.0,129314.0
tciv,0.0,1.0,129314.0
tcke,0.0,1.0,129314.0
tcli,0.0,2.0,129313.0
tclo,0.0,2.0,129313.0
tco$,1.0,2.0,129313.0
tcol,0.0,1.0,129314.0
tcom,0.0,3.0,129312.0
tcor,0.0,1.0,129314.0
tcs$,0.0,5.0,129310.0
tcus,0.0,1.0,129314.0
tcut,0.0,4.0,129311.0
tcy ,0.0,11.0,129304.0
tcy$,0.0,1.0,129314.0
td a,0.0,2.0,129313.0
td i,0.0,1.0,129314.0
td s,0.0,1.0,129314.0
tdat,0.0,1.0,129314.0
tden,0.0,1.0,129314.0
tdes,0.0,1.0,129314.0
tdia,0.0,2.0,129313.0
tdir,0.0,2.0,129313.0
tdoc,0.0,30.0,129285.0
tdoo,0.0,1.0,129314.0
tdri,0.0,1.0,129314.0
tds ,0.0,1.0,129314.0
tduc,0.0,1.0,129314.0
te  ,0.0,13.0,129302.0
te 1,0.0,1.0,129314.0
te 2,0.0,1.0,129314.0
te 3,0.0,1.0,129314.0
te 5,0.0,1.0,129314.0
te a,5.98,177.0,129138.0
te b,2.96,55.0,129260.0
te c,4.23,138.0,129177.0
te d,8.73,233.0,129082.0
te e,4.0,43.0,129272.0
te f,1.98,32.0,129283.0
te g,0.23,18.0,129297.0
te h,0.0,9.0,129306.0
te i,2.0,55.0,129260.0
te j,0.0,4.0,129311.0
te l,0.23,29.0,129286.0
te m,2.21,141.0,129174.0
te n,0.75,3.0,129312.0
te o,1.0,24.0,129291.0
te p,5.22,186.0,129129.0
te q,0.75,4.0,129311.0
te r,1.23,34.0,129281.0
te s,5.940000000000001,246.0,129069.0
te t,7.73,124.0,129191.0
te u,0.0,8.0,129307.0
te v,1.0,27.0,129288.0
te w,0.0,11.0,129304.0
te1$,0.0,1.0,129314.0
tea ,0.0,1.0,129314.0
teaa,0.0,1.0,129314.0
teac,128.3,3749.0,125566.0
teah,0.0,3.0,129312.0
teak,0.0,2.0,129313.0
teal,0.0,1.0,129314.0
team,22.19,589.0,128726.0
tean,0.0,6.0,129309.0
tear,0.75,1.0,129314.0
teat,0.0,1.0,129314.0
teav,0.0,1.0,129314.0
teba,0.0,2.0,129313.0
tebd,0.0,1.0,129314.0
tec ,1.0,3.0,129312.0
tec$,2.0,32.0,129283.0
tec1,0.0,1.0,129314.0
tec3,0.0,1.0,129314.0
teca,0.0,1.0,129314.0
tecb,0.58,1.0,129314.0
tech,273.6999999999998,6518.0,122797.0
teck,0.75,10.0,129305.0
tecl,0.0,1.0,129314.0
tecn,0.23,26.0,129289.0
tect,16.560000000000002,561.0,128754.0
ted ,1.75,74.0,129241.0
ted$,1.0,26.0,129289.0
teda,0.0,3.0,129312.0
tede,0.0,1.0,129314.0
tee ,0.0,3.0,129312.0
tee$,1.0,4.0,129311.0
teel,0.75,20.0,129295.0
teen,0.0,2.0,129313.0
teer,1.0,12.0,129303.0
tefi,0.0,1.0,129314.0
teg ,0.0,1.0,129314.0
tege,0.0,2.0,129313.0
tegi,3.5,111.0,129204.0
tego,1.0,23.0,129292.0
tegr,0.0,85.0,129230.0
tegy,0.0,43.0,129272.0
tehe,0.0,1.0,129314.0
tehn,0.0,2.0,129313.0
tein,0.0,5.0,129310.0
tek$,0.0,1.0,129314.0
tel ,1.5,21.0,129294.0
tel$,0.0,2.0,129313.0
telc,0.0,1.0,129314.0
tele,6.870000000000001,141.0,129174.0
teli,0.0,3.0,129312.0
telk,0.0,1.0,129314.0
tell,12.56,245.0,129070.0
telo,0.0,1.0,129314.0
tels,0.0,1.0,129314.0
tely,0.0,1.0,129314.0
tem ,11.97,405.0,128910.0
tem$,0.0,9.0,129306.0
tema,0.0,2.0,129313.0
teme,0.0,2.0,129313.0
temp,1.0,9.0,129306.0
tems,19.98,1002.0,128313.0
ten ,0.75,11.0,129304.0
ten$,0.0,1.0,129314.0
tena,36.34,1033.0,128282.0
tenc,1.0,30.0,129285.0
tend,31.48,937.0,128378.0
tene,1.0,17.0,129298.0
teng,0.0,1.0,129314.0
teni,1.0,2.0,129313.0
tenn,1.0,14.0,129301.0
teno,0.0,6.0,129309.0
tens,1.0,13.0,129302.0
tent,7.73,206.0,129109.0
tenu,0.0,11.0,129304.0
teo ,0.0,2.0,129313.0
teol,0.0,1.0,129314.0
teor,0.0,6.0,129309.0
tep ,1.0,2.0,129313.0
teph,0.0,1.0,129314.0
tepo,0.0,1.0,129314.0
tepp,0.0,1.0,129314.0
tequ,0.0,1.0,129314.0
ter ,53.53999999999997,1384.0,127931.0
ter$,76.39999999999998,1878.0,127437.0
ter2,0.0,1.0,129314.0
tera,1.0,77.0,129238.0
terc,0.0,12.0,129303.0
terd,0.0,5.0,129310.0
tere,64.93999999999997,1876.0,127439.0
terf,0.0,6.0,129309.0
terg,0.0,3.0,129312.0
teri,24.04,478.0,128837.0
terj,0.0,1.0,129314.0
terl,0.0,3.0,129312.0
term,1.98,71.0,129244.0
tern,10.23,284.0,129031.0
tero,0.0,1.0,129314.0
terp,2.75,107.0,129208.0
terr,3.23,157.0,129158.0
ters,0.23,16.0,129299.0
tert,0.0,14.0,129301.0
terv,0.75,31.0,129284.0
terw,0.0,1.0,129314.0
tery,0.0,13.0,129302.0
tes ,1.0,20.0,129295.0
tes$,0.75,26.0,129289.0
tesa,0.0,1.0,129314.0
tess,0.0,13.0,129302.0
test,10.75,184.0,129131.0
tesu,0.0,1.0,129314.0
tesw,0.0,1.0,129314.0
tesy,0.0,5.0,129310.0
tet$,0.0,1.0,129314.0
tete,0.0,1.0,129314.0
teti,0.0,2.0,129313.0
teur,0.0,3.0,129312.0
teva,0.0,1.0,129314.0
teve,0.0,1.0,129314.0
tewa,0.75,30.0,129285.0
tewe,0.0,1.0,129314.0
tewi,0.0,1.0,129314.0
tex ,0.0,1.0,129314.0
texa,0.91,13.0,129302.0
texe,0.0,1.0,129314.0
texh,0.0,1.0,129314.0
text,0.0,5.0,129310.0
tey ,0.0,2.0,129313.0
tf p,0.0,1.0,129314.0
tfie,0.23,4.0,129311.0
tfol,0.0,71.0,129244.0
tfor,0.0,9.0,129306.0
tfs$,0.0,1.0,129314.0
tg  ,0.0,1.0,129314.0
tg a,0.0,1.0,129314.0
tg l,0.0,1.0,129314.0
tg m,0.0,3.0,129312.0
tg p,0.0,1.0,129314.0
tg r,0.0,1.0,129314.0
tg s,0.0,1.0,129314.0
tg t,0.0,3.0,129312.0
tg u,0.0,1.0,129314.0
tgag,16.71,267.0,129048.0
tgat,0.0,1.0,129314.0
tgc ,0.0,1.0,129314.0
tgeg,0.0,1.0,129314.0
tgen,0.0,1.0,129314.0
tger,0.0,1.0,129314.0
tgiv,0.0,1.0,129314.0
tgov,0.0,1.0,129314.0
th  ,0.0,17.0,129298.0
th 1,0.0,1.0,129314.0
th a,5.08,110.0,129205.0
th b,0.0,4.0,129311.0
th c,4.98,81.0,129234.0
th d,0.0,7.0,129308.0
th e,1.0,20.0,129295.0
th f,0.0,7.0,129308.0
th g,0.0,21.0,129294.0
th h,0.0,2.0,129313.0
th i,2.0,29.0,129286.0
th j,0.0,1.0,129314.0
th k,0.0,1.0,129314.0
th l,0.75,15.0,129300.0
th m,1.0,18.0,129297.0
th n,0.0,18.0,129297.0
th o,0.0,3.0,129312.0
th p,0.58,37.0,129278.0
th r,0.0,9.0,129306.0
th s,1.23,73.0,129242.0
th t,3.1,80.0,129235.0
th u,0.0,9.0,129306.0
th v,0.0,1.0,129314.0
th w,1.0,12.0,129303.0
th y,0.0,1.0,129314.0
thai,0.0,1.0,129314.0
thal,0.0,20.0,129295.0
thar,0.0,1.0,129314.0
thbo,0.0,1.0,129314.0
thca,1.0,38.0,129277.0
the ,3.0,83.0,129232.0
the$,0.0,1.0,129314.0
thea,0.0,18.0,129297.0
thec,1.0,3.0,129312.0
thef,0.0,1.0,129314.0
thel,0.0,2.0,129313.0
them,0.0,25.0,129290.0
thep,0.0,2.0,129313.0
ther,29.909999999999997,821.0,128494.0
thes,1.0,29.0,129286.0
thet,1.75,56.0,129259.0
thfi,0.0,1.0,129314.0
thi ,0.0,1.0,129314.0
thic,0.0,4.0,129311.0
thin,0.23,4.0,129311.0
thio,0.0,1.0,129314.0
thir,1.0,6.0,129309.0
this,1.0,2.0,129313.0
thle,2.0,63.0,129252.0
thmi,0.0,1.0,129314.0
thmo,0.0,1.0,129314.0
thni,0.0,1.0,129314.0
tho ,0.0,4.0,129311.0
thod,0.0,16.0,129299.0
thof,1.0,1.0,129314.0
thog,0.0,2.0,129313.0
thol,1.23,85.0,129230.0
thom,0.0,1.0,129314.0
thop,1.75,10.0,129305.0
thor,0.0,15.0,129300.0
thot,0.0,5.0,129310.0
thou,0.0,1.0,129314.0
thra,0.0,2.0,129313.0
thre,1.0,5.0,129310.0
thro,0.0,3.0,129312.0
ths ,0.0,1.0,129314.0
ths$,0.0,1.0,129314.0
thse,0.0,1.0,129314.0
thte,0.0,1.0,129314.0
thwa,0.0,2.0,129313.0
thwe,0.0,3.0,129312.0
thwi,0.0,1.0,129314.0
thwo,0.0,1.0,129314.0
thy ,0.0,2.0,129313.0
ti a,0.0,1.0,129314.0
ti c,0.0,1.0,129314.0
ti f,0.0,3.0,129312.0
ti l,0.0,1.0,129314.0
ti m,1.0,1.0,129314.0
ti s,0.0,4.0,129311.0
ti t,0.0,1.0,129314.0
ti u,0.0,3.0,129312.0
ti1 ,0.0,1.0,129314.0
tia$,0.0,1.0,129314.0
tial,2.23,94.0,129221.0
tiam,0.0,1.0,129314.0
tian,2.5,62.0,129253.0
tiar,0.0,1.0,129314.0
tiat,0.0,18.0,129297.0
tic ,3.75,172.0,129143.0
tic$,0.0,9.0,129306.0
tica,0.23,130.0,129185.0
tice,4.73,158.0,129157.0
tich,0.0,2.0,129313.0
tici,7.73,123.0,129192.0
tick,0.0,18.0,129297.0
ticl,0.0,2.0,129313.0
ticr,0.0,1.0,129314.0
tics,15.170000000000002,376.0,128939.0
ticu,0.75,5.0,129310.0
tida,0.0,2.0,129313.0
tide,0.0,1.0,129314.0
tidi,0.0,2.0,129313.0
tie ,0.0,3.0,129312.0
tie$,0.75,3.0,129312.0
tied,0.23,1.0,129314.0
tien,11.25,238.0,129077.0
tier,0.0,21.0,129294.0
ties,5.23,231.0,129084.0
tif ,0.0,1.0,129314.0
tifa,0.23,3.0,129312.0
tifc,0.0,1.0,129314.0
tifi,5.48,264.0,129051.0
tifr,0.0,2.0,129313.0
tifs,0.0,1.0,129314.0
tift,0.0,1.0,129314.0
tifu,0.0,1.0,129314.0
tify,0.75,2.0,129313.0
tig ,1.0,1.0,129314.0
tiga,10.670000000000002,259.0,129056.0
tigr,0.0,1.0,129314.0
tigt,0.0,1.0,129314.0
tii$,0.0,2.0,129313.0
tiia,0.0,1.0,129314.0
tiio,0.0,1.0,129314.0
tiit,0.0,1.0,129314.0
til ,0.0,1.0,129314.0
tile,0.0,12.0,129303.0
tili,3.23,117.0,129198.0
till,0.0,1.0,129314.0
tilt,0.0,1.0,129314.0
tim ,0.0,6.0,129309.0
tima,2.73,154.0,129161.0
timb,0.0,4.0,129311.0
time,5.73,90.0,129225.0
timi,0.0,5.0,129310.0
timo,0.0,1.0,129314.0
tims,0.0,1.0,129314.0
tin ,0.0,15.0,129300.0
tin$,0.0,2.0,129313.0
tina,0.0,8.0,129307.0
tinc,0.0,1.0,129314.0
tine,0.0,3.0,129312.0
ting,57.46999999999999,2013.0,127302.0
tinn,0.0,1.0,129314.0
tins,0.0,5.0,129310.0
tint,0.0,1.0,129314.0
tinu,0.0,18.0,129297.0
